influenza_num,ave_C,min_C,max_C,ave_ws,ave_rh,ave_hpa,daily_precipitation,SO2,NO2,CO,PM2_5,PM10,O38h,AQI,month,day,week
0.3035714285714286,0.20754716981132074,0.2688679245283019,0.24888888888888888,0.12658227848101267,0.8292682926829269,0.5394990366088628,0.057894736842105256,0.2,0.22047244094488186,0.015485796452869459,0.12897822445561138,0.1201371005747786,0.20306513409961685,0.1804670912951168,0.09090909090909091,0.5666666666666667,0.0
0.2818877551020408,0.18632075471698112,0.25943396226415094,0.16666666666666669,0.2278481012658228,0.8902439024390245,0.5799614643545254,0.0,0.2647058823529412,0.23622047244094488,0.01338211682956116,0.13902847571189278,0.11129919198680203,0.13409961685823754,0.19745222929936307,0.09090909090909091,0.6,0.16666666666666666
0.42091836734693877,0.25,0.29716981132075476,0.2511111111111111,0.189873417721519,0.6707317073170731,0.5645472061657024,0.0,0.3823529411764706,0.2913385826771654,0.015825099617919183,0.1507537688442211,0.1221010802609956,0.14559386973180075,0.21443736730360935,0.09090909090909091,0.6333333333333333,0.33333333333333337
0.25255102040816324,0.3018867924528301,0.3136792452830189,0.34,0.1518987341772152,0.6097560975609757,0.5857418111753354,0.0,0.4647058823529412,0.3858267716535433,0.022461869526291804,0.20938023450586263,0.17414654194574644,0.22988505747126436,0.31634819532908703,0.09090909090909091,0.6666666666666666,0.5
0.3163265306122449,0.3018867924528301,0.25471698113207547,0.3577777777777778,0.12658227848101267,0.524390243902439,0.5703275529865088,0.0,0.35294117647058826,0.45669291338582674,0.023398346261829045,0.18760469011725292,0.1662906232008784,0.27203065134099613,0.2760084925690021,0.09090909090909091,0.7,0.6666666666666666
0.07270408163265307,0.32311320754716977,0.31839622641509435,0.36888888888888893,0.13924050632911392,0.40243902439024387,0.5183044315992298,0.0,0.4176470588235294,0.5433070866141732,0.028705047763206745,0.32160804020100503,0.25957965829618646,0.26053639846743293,0.4713375796178344,0.09090909090909091,0.7333333333333333,0.8333333333333334
0.14030612244897958,0.38679245283018865,0.3985849056603774,0.4044444444444445,0.20253164556962025,0.45121951219512196,0.41425818882466103,0.0,0.5705882352941176,0.5748031496062992,0.03447320156905208,0.4589614740368509,0.3626885918225796,0.2681992337164751,0.6454352441613588,0.09090909090909091,0.7666666666666667,0.9999999999999999
0.3380102040816326,0.36084905660377353,0.38207547169811323,0.3444444444444445,0.12658227848101267,0.5731707317073171,0.4585741811175339,0.0,0.5941176470588235,0.5669291338582677,0.03783908896634535,0.46901172529313234,0.35286869339149457,0.11494252873563218,0.6581740976645435,0.09090909090909091,0.8,0.0
0.2602040816326531,0.3561320754716981,0.3466981132075472,0.4222222222222223,0.16455696202531647,0.6341463414634148,0.4489402697495173,0.0,0.7117647058823529,0.6771653543307086,0.04633524021919047,0.5242881072026802,0.4117880839780049,0.17624521072796934,0.7282377919320594,0.09090909090909091,0.8333333333333334,0.16666666666666666
0.27933673469387754,0.3962264150943396,0.39386792452830194,0.4311111111111111,0.20253164556962025,0.5121951219512195,0.3660886319845851,0.0,0.588235294117647,0.6141732283464567,0.04041779302072326,0.5025125628140704,0.41473405350733045,0.29885057471264365,0.7006369426751592,0.09090909090909091,0.8666666666666667,0.33333333333333337
0.19387755102040813,0.4033018867924528,0.4363207547169812,0.40222222222222226,0.29113924050632917,0.37804878048780494,0.3179190751445091,0.0,0.3941176470588235,0.4724409448818897,0.032830974250211406,0.35343383584589616,0.40393216523313685,0.2222222222222222,0.554140127388535,0.09090909090909091,0.9,0.5
0.24744897959183673,0.2688679245283019,0.3466981132075472,0.3288888888888889,0.379746835443038,0.02439024390243902,0.6262042389210016,0.0,0.24705882352941178,0.2283464566929134,0.00519812448856179,0.06532663316582915,0.24386782080645036,0.24904214559386972,0.25690021231422505,0.1818181818181818,0.0,0.6666666666666666
0.1364795918367347,0.3113207547169811,0.31603773584905664,0.36000000000000004,0.2784810126582279,0.18292682926829268,0.6724470134874743,0.0,0.43529411764705883,0.3779527559055118,0.009799075406636064,0.11725293132328309,0.264489607511729,0.23754789272030652,0.2802547770700637,0.1818181818181818,0.03333333333333333,0.8333333333333334
0.25765306122448983,0.41981132075471694,0.3584905660377359,0.4911111111111111,0.30379746835443044,0.1585365853658537,0.595375722543352,0.0,0.2529411764705882,0.40157480314960625,0.01368070361480492,0.1373534338358459,0.2831474145307906,0.3333333333333333,0.29936305732484075,0.1818181818181818,0.06666666666666668,0.9999999999999999
0.3826530612244897,0.40801886792452824,0.34198113207547176,0.4777777777777778,0.25316455696202533,0.1951219512195122,0.49710982658959324,0.0,0.38823529411764707,0.49606299212598426,0.016340840428794766,0.1574539363484087,0.2831474145307906,0.318007662835249,0.29936305732484075,0.1818181818181818,0.1,0.0
0.25637755102040816,0.4386792452830188,0.37500000000000006,0.5133333333333333,0.189873417721519,0.18292682926829268,0.39306358381502804,0.0,0.5352941176470588,0.6141732283464567,0.023724077300276786,0.2562814070351759,0.33912083558797546,0.29885057471264365,0.3885350318471338,0.1818181818181818,0.13333333333333333,0.16666666666666666
0.35969387755102034,0.5400943396226414,0.4716981132075472,0.5911111111111111,0.40506329113924056,0.12195121951219512,0.4219653179190743,0.0,0.3411764705882353,0.44881889763779526,0.016530850201222608,0.18927973199329984,0.3626885918225796,0.2911877394636015,0.4267515923566879,0.1818181818181818,0.16666666666666669,0.33333333333333337
0.2155612244897959,0.5259433962264151,0.4457547169811321,0.648888888888889,0.20253164556962025,0.1585365853658537,0.3699421965317917,0.0,0.3588235294117647,0.5275590551181102,0.019177414888610467,0.17922948073701842,0.3322469066862159,0.23754789272030652,0.35244161358811044,0.1818181818181818,0.2,0.5
0.3112244897959183,0.625,0.5566037735849056,0.7444444444444445,0.25316455696202533,0.13414634146341464,0.22736030828516363,0.0,0.37058823529411766,0.6062992125984251,0.02141681577793865,0.14740368509212728,0.2497597598651014,0.31417624521072796,0.2632696390658174,0.1818181818181818,0.23333333333333334,0.6666666666666666
0.1645408163265306,0.570754716981132,0.5589622641509434,0.5911111111111111,0.41772151898734183,0.12195121951219512,0.24277456647398665,0.0,0.1823529411764706,0.3779527559055118,0.014752901616362052,0.38860971524288107,1.0000000000000002,0.17624521072796934,1.0,0.1818181818181818,0.26666666666666666,0.8333333333333334
0.2270408163265306,0.3985849056603773,0.4575471698113208,0.4444444444444445,0.6582278481012659,0.04878048780487804,0.4643545279383403,0.0,0.2235294117647059,0.1968503937007874,0.010450537483531535,0.13065326633165827,0.5266808956217001,0.17241379310344826,0.8683651804670913,0.1818181818181818,0.3,0.9999999999999999
0.40306122448979587,0.33726415094339623,0.3726415094339623,0.31777777777777777,0.40506329113924056,0.34146341463414637,0.37379576107899837,0.0,0.3823529411764706,0.30708661417322836,0.016938013999282284,0.11725293132328309,0.18887638959237402,0.10727969348659003,0.19745222929936307,0.1818181818181818,0.3333333333333333,0.0
0.28316326530612246,0.46462264150943394,0.48820754716981135,0.49333333333333335,0.3417721518987342,0.20731707317073172,0.34296724470134876,0.0,0.3176470588235294,0.3858267716535433,0.02010031949754572,0.33668341708542715,0.7996740720058648,0.10727969348659003,1.0,0.1818181818181818,0.3666666666666667,0.16666666666666666
0.423469387755102,0.4268867924528302,0.4764150943396227,0.4133333333333334,0.6075949367088608,0.3170731707317073,0.43159922928709094,0.0,0.4,0.40944881889763773,0.0264249304940726,0.4288107202680067,0.8006560618489733,0.08812260536398467,1.0,0.1818181818181818,0.4,0.33333333333333337
0.2869897959183674,0.36792452830188677,0.42216981132075476,0.3355555555555556,0.49367088607594944,0.45121951219512196,0.4913294797687868,0.0,0.31176470588235294,0.30708661417322836,0.023981947705714574,0.1842546063651591,0.21833608488562922,0.16858237547892718,0.26963906581740976,0.1818181818181818,0.43333333333333335,0.5
0.39413265306122447,0.3797169811320754,0.3514150943396227,0.4133333333333334,0.21518987341772153,0.45121951219512196,0.4123314065510577,0.0,0.40588235294117647,0.4803149606299212,0.025827756923585084,0.2663316582914573,0.268417566884163,0.1954022988505747,0.4012738853503185,0.1818181818181818,0.4666666666666667,0.6666666666666666
0.14668367346938774,0.4410377358490566,0.5070754716981132,0.38222222222222224,0.25316455696202533,0.524390243902439,0.40847784200385107,0.0,0.32941176470588235,0.5196850393700787,0.03007583255000764,0.3232830820770519,0.2998412418636352,0.08429118773946359,0.4734607218683652,0.1818181818181818,0.5,0.8333333333333334
0.27806122448979587,0.5165094339622641,0.5,0.5888888888888889,0.3417721518987342,0.4268292682926829,0.36416184971098176,0.0,0.2647058823529412,0.3858267716535433,0.025542742264943318,0.1758793969849246,0.2291379731598228,0.33716475095785436,0.25477707006369427,0.1818181818181818,0.5333333333333333,0.9999999999999999
0.4693877551020408,0.5731132075471699,0.5259433962264152,0.6377777777777778,0.24050632911392408,0.12195121951219512,0.23699421965317669,0.0,0.2,0.5354330708661417,0.02323548074260518,0.09715242881072027,0.25859766845307797,0.23371647509578541,0.27388535031847133,0.1818181818181818,0.5666666666666667,0.0
0.33290816326530615,0.580188679245283,0.5660377358490567,0.6177777777777779,0.20253164556962025,0.1585365853658537,0.15992292870905445,0.0,0.24705882352941178,0.5590551181102362,0.02855575437058487,0.1557788944723618,0.3027872113929607,0.1839080459770115,0.3205944798301486,0.1818181818181818,0.6,0.16666666666666666
0.4999999999999999,0.5283018867924527,0.5306603773584906,0.5355555555555556,0.41772151898734183,0.1585365853658537,0.35645472061656847,0.0,0.22941176470588237,0.36220472440944884,0.01780663010180958,0.11892797319932998,0.260561648139295,0.24904214559386972,0.2760084925690021,0.1818181818181818,0.6333333333333333,0.33333333333333337
0.3622448979591837,0.41745283018867924,0.4528301886792453,0.44666666666666666,0.379746835443038,0.45121951219512196,0.22928709055876695,0.024561403508771926,0.24705882352941178,0.45669291338582674,0.021986845095222196,0.18760469011725292,0.25663368876686093,0.14559386973180075,0.2760084925690021,0.1818181818181818,0.6666666666666666,0.5
0.27806122448979587,0.4764150943396226,0.4811320754716982,0.5377777777777778,0.20253164556962025,0.524390243902439,0.3005780346820792,0.0,0.24705882352941178,0.5905511811023622,0.023466206894838998,0.17922948073701842,0.23011996300293128,0.20689655172413793,0.2611464968152866,0.1818181818181818,0.7,0.6666666666666666
0.24107142857142858,0.5165094339622641,0.4716981132075472,0.6177777777777779,0.2278481012658228,0.37804878048780494,0.2774566473988429,0.0,0.24705882352941178,0.5196850393700787,0.02760570550844564,0.23115577889447236,0.30180522154985223,0.2911877394636015,0.3545647558386412,0.1818181818181818,0.7333333333333333,0.8333333333333334
0.3176020408163265,0.4858490566037736,0.5353773584905661,0.52,0.49367088607594944,0.13414634146341464,0.3391136801541421,0.0,0.2235294117647059,0.2913385826771654,0.01887882810336671,0.13065326633165827,0.27136353641348854,0.27586206896551724,0.28662420382165604,0.1818181818181818,0.7666666666666667,0.9999999999999999
0.4872448979591836,0.3702830188679245,0.44339622641509435,0.38666666666666666,0.49367088607594944,0.3536585365853659,0.3660886319845851,0.0,0.3058823529411765,0.4330708661417323,0.027334262976405857,0.1541038525963149,0.20164225755278462,0.06896551724137931,0.2208067940552017,0.1818181818181818,0.8,0.0
0.4336734693877551,0.4292452830188679,0.38443396226415094,0.5266666666666666,0.21518987341772153,0.5731707317073171,0.3892100192678214,0.0719298245614035,0.1588235294117647,0.39370078740157477,0.027117108950774037,0.1423785594639866,0.1535247552404678,0.31034482758620685,0.20169851380042464,0.1818181818181818,0.8333333333333334,0.16666666666666666
0.4068877551020408,0.5141509433962264,0.429245283018868,0.6511111111111112,0.11392405063291139,0.39024390243902446,0.2697495183044296,0.0,0.24705882352941178,0.5748031496062992,0.03144661733680853,0.135678391959799,0.22128205441495472,0.22988505747126436,0.23354564755838642,0.1818181818181818,0.8666666666666667,0.33333333333333337
0.28826530612244894,0.5896226415094339,0.5259433962264152,0.6466666666666667,0.12658227848101267,0.2682926829268293,0.31021194605009583,0.0,0.2882352941176471,0.5511811023622046,0.03159591072943041,0.13902847571189278,0.2330659325322568,0.2567049808429119,0.24628450106157113,0.1818181818181818,0.9,0.5
0.35586734693877553,0.490566037735849,0.4905660377358491,0.5377777777777778,0.44303797468354433,0.4146341463414634,0.3063583815028892,0.0,0.27058823529411763,0.4251968503937007,0.026614940266500443,0.22278056951423786,0.2762734856290311,0.21072796934865898,0.33970276008492567,0.1818181818181818,0.9333333333333333,0.6666666666666666
0.19770408163265304,0.5212264150943395,0.47877358490566047,0.5866666666666667,0.25316455696202533,0.43902439024390244,0.35452793834296514,0.0,0.3058823529411765,0.5354330708661417,0.029478658979520123,0.2562814070351759,0.2919853231187672,0.3218390804597701,0.3885350318471338,0.1818181818181818,0.9666666666666667,0.8333333333333334
0.25637755102040816,0.48113207547169806,0.5070754716981132,0.4866666666666667,0.41772151898734183,0.5609756097560976,0.3506743737957585,0.0,0.22941176470588237,0.4409448818897638,0.03327885442807704,0.2780569514237856,0.268417566884163,0.24521072796934862,0.416135881104034,0.1818181818181818,0.9999999999999999,0.9999999999999999
0.4821428571428571,0.5283018867924527,0.5047169811320755,0.5711111111111111,0.12658227848101267,0.43902439024390244,0.40077071290944133,0.0,0.21176470588235294,0.5275590551181102,0.034758216227693844,0.24790619765494137,0.3096611402947203,0.3333333333333333,0.37791932059447986,0.2727272727272727,0.0,0.0
